It'll be announced tomorrow night at the ball.	Apie tai bus pranešta rytoj per pokylį.
Here! Where are you off to?	Ką tu darai?
When you might have any other?	Kai gali turėti bet kurį kita?
Now, don't be jerking your chin at me!	Na, nekraipyk smakro!
If Ashley wanted to marry you, I'd have misgivings.	Jei Ešlis norėtų tave vesti, imčiau būgštauti.
I want my girl to be happy.	Noriu, kad tu būtum laiminga.
You'd not be happy with him.	Su juo nebūtum laiminga.
What's the difference who you marry?	Koks skirtumas, už ko tekėti?
So long as he's a Southerner.	Jei tik jis pietietis.
And when I'm gone I'll leave Tara to you.	Kai manęs nebebus, paliksiu "Tarą" tau.
- It's the only thing that lasts!	Tai vienintelis amžinas dalykas!
- You talk like an Irishman.	- Kalbi kaip airis.
It's proud I am that I'm Irish.	Didžiuojuosi, kad esu airis.
Don't you be forgetting... that you're half Irish too.	Nepamiršk kad ir tu - pusiau airė.
But there now. You're just a child.	Bet tu dar vaikas.
It'll come to you, this love of the land.	Tau dar prabus meilė žemei.
There's no getting away from it if you're Irish.	Nuo jos nepabėgsi, jei esi airis.
Scarlett, Suellen, Carreen, your mama's home!	Skarlet, Suelen, Karin, mama grįžo namo!
Got no business wearing herself out...	Ji persistengia....
Take the lamp out on the porch.	Išnešk lempą į prieangį.
Waiting on them poor white trash.	Tarnauja toms baltoms šiukšlėms.
Get out there and get her medicine chest!	Nueik ir atnešk jos vaistus!
We was worried about you, Miss Ellen.	Mes buvome susirūpinę, panele Elen.
Mrs. O'Hara, we finished plowing the creek bottom today.	Ponia O'Hara, šiandien mes baigėme arti lauką.
What do you want me to start on tomorrow?	Kąjūs norite, kad padaryčiau rytoj?
Mr. Wilkerson, I've just come from Emmie Slattery's bedside.	Pone Vilkersonai, ką tik grįžau iš Emi Slateri namų.
Has been born and mercifully has died.	Gimė ir, laimei, mirė.
I fix your supper myself and you eats it.	Pati pagaminsiu jums vakarienę, ir jūs pavalgysit.
Mr. O'Hara, you must dismiss Jonas Wilkerson.	Pone O'Hara, privalote atleisti Džonasą Vilkersoną.
He's the best overseer in the county.	Jis geriausias prižiūrėtojas apylinkėje.
He must go tomorrow morning, the first thing!	Jis privalo būti atleistas jau rytoj ryte!
The Yankee Wilkerson and the white-trash Slattery girl?	Tas jankis Vilkersonas ir ta šiukšlė - Slateri merga?
- We'll discuss it later, Mr. O'Hara.	Aptarsim tai vėliau, pone O'Hara.
Scarlett's dress is prettier than mine!	Skarlet suknelė gražesnė už mano!
Can't she wear my pink dress?	Ar ji negali apsivilkti mano rožinės?
I wanna wear Scarlett's green dress.	Noriu Skarlet žaliosios suknelės.
I don't like your tone, Suellen.	Man nepatinka tavo tonas, Suelen.
- Can't I stay up for the ball?	Ar galiu pasilikti pobūvyje?
- You may wear my garnets.	- Gali apsivilkti mano raudoną.
Why can't I stay up for the ball tomorrow?	Kodėl negalėsiu rytoj pasilikti pobūvyje?
Why can't I stay up for the ball?	Kodėl negaliu pasilikti pobūvyje?
You may go to the barbecue.	Galėsi eiti į pikniką.
I didn't want your tacky dress anyhow!	Visai nenorėjau vilkėti tavo negražia suknele!
Ashley doesn't know I love him.	Ešlis nežino, kad aš jį myliu.
Just hold on and suck in!	Laikykis ir įtrauk pilvą!
Take it back to the kitchen.	Nunešk atgal į virtuvę.
- What my lamb gonna wear?	Ką mano avelė apsiviks?
You can't show your bosom before 3:00!	Negali rodyti krūtinės prieš trečią valandą!
I'm gonna speak to your ma!	Pasakysiu tavo mamai!
If you don't care what folks says, I does!	Jei tau nesvarbu, ką sako žmonės, tai man svarbu!
What gentlemens says and thinks is different things.	Tai, ka džentelmenas sako ir galvoja, yra du skirtingi dalykai.
- ...we'll go without you! - I'm coming, Pa!	- Einu, tėti!
- It's a grand day for the barbecue.	Gera diena pobūviui.
Why isn't Mrs. O'Hara with you?	Kodėl ponia O'Hara ne su jumis?
- Welcome to Twelve Oaks, Mr. O'Hara.	Sveiki atvykę, pone O'Hara.
Your daughter's getting prettier every day, John.	Jūsų dukra vis gražėja, Džonai.
You must remember your duties as hostess.	Turi nepamiršti, kad tu - šeimininkė.
India Wilkes, what a lovely dress!	Indija Vilkis, kokia graži suknelė!
I just can't take my eyes off it.	Negaliu atsižiūrėti.
You look mighty fine this morning, Miss Scarlett.	Puikiai atrodote šįryt, panele Skarlet.
It's a pleasure to see you, Miss Scarlett.	Malonu jus matyti, panele Skarlet.
I've been looking for you everywhere.	Visur tavęs ieškojau.
I've got something I must tell you.	Turiu tau kai ką pasakyti.
Something I hope you'll be glad to hear.	Šį bei tą, kas tau, tikiuosi, patiks.
Come say hello to my cousin Melanie first.	Iš pradžių pasisveikink su mano pussesere Melani.
She's been looking forward to seeing you again.	Ji taip troško vėl tave pamatyti.
I'm so glad to see you again.	Malonu vėl tave matyti.
Melanie, what a surprise to run into you here.	Melani, koks siurprizas čia tave sutikti.
I hope you'll stay with us a few days.	Tikiuosi, pasiliksi kelioms dienoms.
- I do want us to be.	Aš to noriu.
- We'll keep her here, won't we?	- Ji liks čia, ar ne?
We'll make the biggest fuss over her!	Mes šokinėsim aplink ją!
Our good times must seem silly to you.	Tau tikriausiai atrodo, kad mes kvailiojam.
Oh, Scarlett, you have so much life.	Skarlet, tu tokia gyvybinga.
I wish I could be more like you.	Norėčiau būti tokia kaip tu.
Nobody could accuse Melanie of being insincere.	Niekas negali apkaltinti Melani nenuoširdumu.
She's not like you, is she, Ashley?	Ji ne tokia kaip tu, ar ne, Ešli?
Why, Charles Hamilton, you handsome old thing, you!	Čarlzai Hamiltonai, senasis gražuoli!
Charles, I want to eat barbecue with you.	Čarlzai, noriu valgyti kepsnį su tavimi.
You look dashing with those new whiskers.	Atrodai stulbinančiai su naujomis žandenomis.
Thank you, thank you, Miss Scarlett.	Ačiū, ačiū, panele Skarlet.
That's mighty flattering of you, Miss Scarlett.	Tai žavinga iš tavo pusės, panele Skarlet.
I'll see what I can do.	Pažiūrėsiu, ką galiu padaryti.
Brent and Stuart, you handsome old things!	Brentai ir Stiuartai, kokie jūs gražuoliai!
You haven't been near me all day!	Nebuvote su manim visą dieną!
I wore this old dress for you.	Užsivilkau tą suknelę dėl jūsų.
I was counting on eating with you.	Maniau, kad pavalgysiu su jumis.
- Of course you are, honey.	- Žinoma, mieloji.
That man looking at us and smiling.	Tas vyras, kuris žiūri į mus ir šypsosi.
He has a most terrible reputation.	Jo siaubinga reputacija.
He was expelled from West Point, he's so fast.	Jį išmetė iš Vest-Pointo.
No, but she was ruined just the same.	Ji labai sielvartavo.
- You love Twelve Oaks as I do.	Tu myli šį namą kaip ir aš.
I love it as more than a house.	Myliu jį labiau nei namą.
It's so unaware that it may not last forever.	Jis nežino, kad galbūt nėra amžinas.
But we don't have to be afraid for us.	Tačiau mums nereikia bijoti.
No war can come into our world, Ashley.	Joks karas neateis į mūsų pasaulį, Ešli.
Isn't this better than a table?	Juk geriau nei stalas?
I think Charles Hamilton may get it.	Manau, kad Čarlzas Hamiltonas gali atnešti.
I don't guess I'm as hungry as I thought.	Atrodo, kad aš ne tokia alkana kaip galvojau.
Why do I have to take a nap?	Kodėl aš turiu miegoti?
Well-brought-up ladies takes naps at parties.	Gerai išauklėtos merginos turi nusnūsti per pobūvius.
He didn't pay much attention to you.	Jis nekreipė į tave dėmesio.
You'll be lucky you don't lose whisker-face Kennedy.	Pasiseks, jei neprarasi to Kenedžio su žandenomis.
That's as much as you know.	Tai visa, ką tu žinai.
We've borne enough insults from the Yankees.	Ištvėrėm pakankamai įžeidimų iš jankių.
We'll keep our slaves with or without their approval.	Laikysime vergus, net jei jie tam nepritaria.
The South must assert herself by force of arms.	Pietinės valstijos turi parodyti savo ginklo galią.
Let the Yankees ask for peace.	Tegul jankiai prašo taikos.
- One of us can lick 20 Yanks.	Vienas pietietis nudės 20 jankių.
- We'll beat them in one battle.	- Pribaigsim juos vienu mūšiu.
Gentlemen can always fight better than rabble.	Džentelmenai visada kovoja geriau už prasčiokus.
What does the captain of our Troop say?	Ką sako mūsų armijos kapitonas?
Well, gentlemen, if Georgia fights, I go with her.	Ponai, jei Džordžija kovos, aš būsiu su ja.
You can't mean you don't want war?	Tu nenori pasakyti, kad nenori karo?
Now, gentlemen. Mr. Butler's been up North, I hear.	Džentelmenai, girdėjau, kad ponas Batleris buvo šiaurėje.
I think it's hard winning a war with words.	Aš manau, kad kara sunku laimėti žodžiais.
There's not a cannon factory in the whole South.	Visuose Pietuose nėra patrankų gamyklos.
What difference does that make to a gentleman?	Koks skirtumas džentelmenui?
Are you hinting that the Yankees can lick us?	Darote užuominą, kad jankiai gali mums įkrėsti?
All we've got is cotton and slaves, and arrogance.	O mes turim tik medvilnę, vergus ir pasipūtimą.
I refuse to listen to any renegade talk!	Nenoriu klausytis jokios išdavikiškos kalbos!
- I'm sorry if the truth offends you.	Atleiskit, jei tiesa jus žeidžia.
And you aren't received in any family in Charleston.	Jūsų nepriima nei viena šeima Čarlstone.
I apologize again for all my shortcomings.	Atsiprašau už visus savo trūkumus.
You did everything but call him out.	Tu jo neiššaukei.
- He refused to take advantage of you.	Jis nenorėjo tavimi pasinaudoti.
Don't go tweaking his nose anymore.	Nelįsk prie jo daugiau.
You may be needed for more important fighting.	Tu būsi reikalingas didesnėms kovoms.
If you'll excuse me, Mr. Butler's our guest.	Atleiskite, ponas Batleris yra mūsų svečias.
I think I'll just show him around.	Aš manau, kad aprodysiu jam viską.
Who are you hiding from in here?	Nuo ko tu čia slepiesi?
Why aren't you upstairs, resting with the other girls?	Kodėl tu ne viršuje su kitomis merginomis?
What is this, Scarlett, a secret?	Kas tai, Skarlet? Paslaptis?
You cut your teeth on it.	Bet tu ją sudaužei.
Have I your heart, my darling?	Ar tavo širdis priklauso man?
I love you, I love you!	Aš myliu tave!
You'll hate me for hearing them.	Nekęsi manęs už tai, kad tai girdėjau.
But how can we do that?	Tai neįmanoma.
Don't you want to marry me?	Ar tu nenori manęs vesti?
Not if you care for me!	Jei aš tau rūpiu!
How can I make you understand?	Ką padaryti, kad tu suprastum?
You're so young, you don't know what marriage means.	Tu jauna, ir nežinai, ką reiškia vedybos.
She's my blood and we understand each other.	Ji mano kraujo, ir mes suprantam vienas kitą.
How could I help loving you?	Kaip galėčiau nemylėti?
Why not say it, you coward?	Kodėl nesakai to, baily?
Who are you to tell me I mustn't?	Kas tu toks, kad man įsakinėtum?
- You made me believe you'd marry me.	Privertei patikėti, kad vesi mane.
- I never at any time...	Aš niekada...
- You did! It's true, you did!	- Tai tiesa, tu tai padarei!
I'll hate you till I die!	Nekęsiu tavęs iki mirties!
Sir, you should have made your presence known.	Pone, jūs turėjote pranešti, kad esate čia.
In the middle of that beautiful love scene?	Vidury tokios meilės scenos?
That wouldn't have been tactful, would it?	Tai nebūtų taktiška, ar ne?
Your secret is safe with me.	Aš neišduosiu paslapties.
- Sir, you are no gentleman.	Pone, jūs ne džentelmenas.
- And you, miss, are no lady.	- O jūs, panele, ne ledi.
I don't hold that against you.	Nekaltinu jūsų.
Ladies never held any charm for me.	Ledi niekada manęs nežavėjo.
I meant it as a compliment.	Tai buvo komplimentas.
You aren't fit to wipe his boots!	Jūs nevertas net valyti jo batus!
She's so attractive, men naturally flock to her.	Ji tokia patraukli, kad vyrai sukiojasi apie ją.
Melanie, you're just too good to be true.	Melani, tu tokia miela.
- Didn't you see her going after Charles?	Nematei, kaip ji kibo prie Čarlzo?
- And she knows Charles belongs to me.	-Ji žino, kad Čarlzas mano.
I think you're being very mean to her.	Tu labai prastai apie ją galvoji.
Mr. Lincoln's called volunteers to fight against us!	Ponas Linkolnas sukvietė savanorius kovoti prieš mus!
Don't you men think about anything important?	Ar jūs, vyrai, negalvojat apie svarbius dalykus?
Miss O'Hara, will you be sorry?	Panele O'Hara, ar jums bus liūdna?
I'll cry into my pillow every night.	Verksiu kiekvieną naktį.
Miss O'Hara, I told you I loved you.	Panele O'Hara, sakiau, kad jus myliu.
I couldn't hope that you could love me.	Negalėjau viltis, kad jūs mane pamilsite.
Miss O'Hara, I said, "Would you marry me?"	Panele O'Hara, sakiau, "Ar tekėsit už manęs?"
- I don't think I'd want to wait.	Nenoriu laukti.
- You'll marry me before I go?	- Ištekėsit prieš man išvykstant?
- When may I speak to your father?	Kada galiu pakalbėti su jūsų tėvu?
I'll go now, I can't wait.	Eisiu, nebegaliu laukti.
- It'll be a week before they call me.	Po savaitės mane pašauks.
Now we're really and truly sisters.	Dabar mes tikrai seserys.
I'm too young to be a widow.	Aš per jauna būti našle.
Why should I have to pretend and pretend?	Kodėl turėčiau apsimetinėti?
- Nothing will ever happen to me anymore!	Man nieko gera nebenutiks!
Oh, Mother, I know you think I'm horrible.	Mama, žinau, jog manai, kad aš - siaubinga.
But I just can't bear going around in black.	Bet nebegaliu vilkėti juodos spalvos.
I don't think you're at all horrible.	Man neatrodo, kad tu - siaubinga.
How would you like to visit somewhere?	Gal norėtum kur nors nuvykti?
What would I do in Savannah?	Ką man veikti Savanoje?
Oh, Mother, you're sweeter than anybody in the world!	Mama, tu mieliausia pasaulyje!
Now stop your crying and smile.	Nustok verkti ir nusišypsok.
You can take Prissy with you.	Gali pasiimti Prisi.
Start packing Miss Scarlett's things, Mammy.	Sudėk Skarlet daiktus.
I'll go write the necessary letters.	Aš parašysiu reikiamus laiškus.
Savannah would be better for you.	Savanoje būtų geriau.
You'll get in trouble in Atlanta.	Atlantoje pakliūsi į bėdą.
You know what I's talking about.	Žinai, apie ką kalbu.
I'm talking about Mr. Ashley Wilkes.	Ešlį Vilkisą.
- He belongs to Miss Melanie...	Jis priklauso panelei Melani...
- Go pack my things like Mother said!	- Eik dėti daiktų, kaip mama liepė!
They're all whispering, and I know it's about her!	Jie šnibždasi, ir žinau, kad apie ją!
It was splendid of her to make the sacrifice.	Kaip nuotabu iš jos pusės šitaip pasiaukoti.
